precinct,lon,lat
Precinct 10,-74.00952336741516,40.748447956808235
Precinct 10,-74.0095188236012,40.74847354043593
Precinct 10,-74.01116687561544,40.74864504676615
Precinct 10,-74.01119472751151,40.748656814113886
Precinct 10,-74.01121561813423,40.74867799274612
Precinct 10,-74.01121562130412,40.748696821175805
Precinct 10,-74.01114914281891,40.74902574726487
Precinct 10,-74.01113289942985,40.749041633831
Precinct 10,-74.01110891182995,40.74904987642216
Precinct 10,-74.01107797059215,40.74905164311724
Precinct 10,-74.0099481793803,40.74893198800567
Precinct 10,-74.00956004978678,40.74993504179153
Precinct 10,-74.00954248045576,40.750000949023345
Precinct 10,-74.00951808686516,40.75010700478141
Precinct 10,-74.0094700192251,40.75008116415654
Precinct 10,-74.00947559600824,40.75007515721701
Precinct 10,-74.00925340917924,40.74998520622449
Precinct 10,-74.00910453215725,40.75037106973032
Precinct 10,-74.01067737532622,40.75102267497947
Precinct 10,-74.01056463476439,40.7513214621013
Precinct 10,-74.00900098259454,40.75064818378257
Precinct 10,-74.00870618650585,40.75142680500331
Precinct 10,-74.00873137829976,40.751465894467145
Precinct 10,-74.0086672907182,40.751628197220754
Precinct 10,-74.00862089839431,40.75165257741987
Precinct 10,-74.00853256925016,40.75188360880172
Precinct 10,-74.00876004993515,40.75194801470967
Precinct 10,-74.00914082120002,40.752097594099034
Precinct 10,-74.00912661123245,40.7521168957349
Precinct 10,-74.00874567715042,40.751964395327015
Precinct 10,-74.00865115936804,40.75193951211305
Precinct 10,-74.0086431823763,40.75195650203193
Precinct 10,-74.00896912527918,40.75207679147874
Precinct 10,-74.00895742294804,40.75209022513094
Precinct 10,-74.00903895969977,40.75212515615244
Precinct 10,-74.00904909796247,40.75211834944301
Precinct 10,-74.00910757975159,40.75213971211182
Precinct 10,-74.00910596820002,40.75214212444687
Precinct 10,-74.00905774009662,40.752214351243175
Precinct 10,-74.00899734911651,40.75218910594712
Precinct 10,-74.00900762808337,40.75217684273936
Precinct 10,-74.00892887650475,40.75214400187017
Precinct 10,-74.00891472422606,40.752163628475834
Precinct 10,-74.00867223768388,40.75206225000071
Precinct 10,-74.00859053101699,40.75202810543436
Precinct 10,-74.00858095760466,40.7520438824116
Precinct 10,-74.00866456561988,40.75207286737424
Precinct 10,-74.0093408924528,40.75235560954554
Precinct 10,-74.00932795206229,40.752373503046144
Precinct 10,-74.00847895572794,40.75201857141731
Precinct 10,-74.00842636447226,40.75215785023924
Precinct 10,-74.0088177981942,40.7523243453516
Precinct 10,-74.00880273703076,40.75234485403722
Precinct 10,-74.0088394166214,40.752358816534674
Precinct 10,-74.00885173565307,40.75234228177294
Precinct 10,-74.00986566961524,40.75276341313924
Precinct 10,-74.00984627922618,40.752785441959404
Precinct 10,-74.0098892261995,40.75280368052555
Precinct 10,-74.00990631519599,40.75278041119834
Precinct 10,-74.0099905581975,40.75281618714907
Precinct 10,-74.00992010631799,40.75291212601697
Precinct 10,-74.00997058797022,40.752933564153146
Precinct 10,-74.00991916275493,40.75300359145921
Precinct 10,-74.00978913116434,40.75294837059029
Precinct 10,-74.00988774868318,40.752814077653284
Precinct 10,-74.00983854674402,40.75279496798307
Precinct 10,-74.00983056913984,40.752803464244565
Precinct 10,-74.00882994505393,40.75238001600714
Precinct 10,-74.00883632714998,40.752371521109524
Precinct 10,-74.0087921009084,40.752352137876926
Precinct 10,-74.00868792219572,40.75249399862839
Precinct 10,-74.00835352838843,40.75235073934231
Precinct 10,-74.00801152240538,40.75325645261208
Precinct 10,-74.00790245613038,40.75354261201443
Precinct 10,-74.00773872468991,40.75397215832115
Precinct 10,-74.00761949611858,40.75428184227666
Precinct 10,-74.0077440483022,40.754336802434274
Precinct 10,-74.00759618989146,40.75453055073416
Precinct 10,-74.00747157990926,40.75447702042384
Precinct 10,-74.00729394650313,40.75472318445086
Precinct 10,-74.00728499944323,40.75473556820313
Precinct 10,-74.00741362036906,40.75478930266942
Precinct 10,-74.00727181174769,40.75498559453522
Precinct 10,-74.00714468360972,40.75493248117341
Precinct 10,-74.00695917416678,40.75518079484938
Precinct 10,-74.00680635763678,40.75539177513772
Precinct 10,-74.00670291840636,40.75553236749094
Precinct 10,-74.00657767658511,40.75570687093136
Precinct 10,-74.00620548925971,40.75622084397098
Precinct 10,-74.00610422181599,40.75636052012318
Precinct 10,-74.00596691029229,40.75655814293544
Precinct 10,-74.00592383847429,40.75662023563421
Precinct 10,-74.00580938168247,40.75678934147837
Precinct 10,-74.00541885841011,40.757323140851746
Precinct 10,-74.00521187705773,40.7572319985399
Precinct 10,-74.00480392560185,40.757809843164694
Precinct 10,-74.00496777078658,40.757884164447944
Precinct 10,-74.00527894797891,40.75802855492825
Precinct 10,-74.00503105136636,40.758357015970546
Precinct 10,-74.0069642874931,40.7591600575616
Precinct 10,-74.00699375268466,40.75917614764263
Precinct 10,-74.00701038304962,40.759203720386644
Precinct 10,-74.00700358904015,40.75923187034106
Precinct 10,-74.00652959987842,40.7598747512412
Precinct 10,-74.00650687640183,40.75989203231718
Precinct 10,-74.00647588371956,40.75989360126801
Precinct 10,-74.00644352901314,40.75989046096714
Precinct 10,-74.00631515935251,40.75984282204463
Precinct 10,-74.00450483093914,40.759084996552694
Precinct 10,-74.00420629125391,40.75950170768838
Precinct 10,-74.00390742032769,40.75937569218349
Precinct 10,-74.00380657835007,40.75951073146599
Precinct 10,-74.0040798895684,40.759626044742724
Precinct 10,-74.00424697128066,40.759699214673965
Precinct 10,-74.0042024743225,40.759761071881755
Precinct 10,-74.00414863814689,40.759835914170765
Precinct 10,-74.00424487588262,40.75988657316657
Precinct 10,-74.0042596785672,40.759875308181115
Precinct 10,-74.00431889425076,40.75991068576342
Precinct 10,-74.00426869650668,40.759959279013316
Precinct 10,-74.00421059345653,40.75992456661
Precinct 10,-74.00422266067,40.75991310304364
Precinct 10,-74.00413171622799,40.75986164239601
Precinct 10,-74.00411162007795,40.7598930073072
Precinct 10,-74.00366891453541,40.75970596957658
Precinct 10,-74.00357251040076,40.75984655897313
Precinct 10,-74.00392854933564,40.760003019720415
Precinct 10,-74.003825595952,40.76013313666682
Precinct 10,-74.003588009112,40.760451706951265
Precinct 10,-74.0033848822989,40.76072887070633
Precinct 10,-74.00313338991401,40.761078345096294
Precinct 10,-74.00278691552613,40.76092896970333
Precinct 10,-74.00233528130057,40.761543727001616
Precinct 10,-74.00454520983429,40.76249280144223
Precinct 10,-74.00455814361389,40.76250787607533
Precinct 10,-74.00455641560926,40.76252426552764
Precinct 10,-74.00444951527277,40.762664567199984
Precinct 10,-74.00442709659245,40.76267570735635
Precinct 10,-74.00439976203518,40.76267135909881
Precinct 10,-74.0022008207327,40.76172843222647
Precinct 10,-74.00178824022315,40.76229452064422
Precinct 10,-74.00153309066981,40.762644598127586
Precinct 10,-74.00375735037694,40.76358224164056
Precinct 10,-74.00363274805702,40.76374940703865
Precinct 10,-74.00361214794175,40.76377704390972
Precinct 10,-74.001386036986,40.76285009500188
Precinct 13,-73.98155997085217,40.74388188334704
Precinct 13,-73.97995899751051,40.7432052006349
Precinct 13,-73.97767310013042,40.74225858118875
Precinct 13,-73.97534263564368,40.74127467967218
Precinct 13,-73.97317621022964,40.7403599292377
Precinct 13,-73.97303186072887,40.740308935353866
Precinct 13,-73.97285520612118,40.74025333240042
Precinct 13,-73.97285161405175,40.740251606199905
Precinct 13,-73.97271566623077,40.74021278854112
Precinct 13,-73.97272863592688,40.74016253739514
Precinct 13,-73.97260772428957,40.74010890546259
Precinct 13,-73.9722913486755,40.74007705204098
Precinct 13,-73.97229979656939,40.74003496274313
Precinct 13,-73.97231021645285,40.74001865052785
Precinct 13,-73.97231030439093,40.740018512674816
Precinct 13,-73.97233141721729,40.7400109081997
Precinct 13,-73.97243888981417,40.740021749973224
Precinct 13,-73.97265743803038,40.739222754276966
Precinct 13,-73.9726552896889,40.73917826848004
Precinct 13,-73.97265060379681,40.73905826571552
Precinct 13,-73.97264431062416,40.73901746233531
Precinct 13,-73.97264512721948,40.738958668310985
Precinct 13,-73.97264674830757,40.73884587100978
Precinct 13,-73.97263256455145,40.738789470052716
Precinct 13,-73.97263100998644,40.73874026500811
Precinct 13,-73.97262787457514,40.73870906197219
Precinct 13,-73.97262630543385,40.73866586408445
Precinct 13,-73.9726279218979,40.73859386967112
Precinct 13,-73.97262084766338,40.73852066599611
Precinct 13,-73.97261929656231,40.73846306804593
Precinct 13,-73.97262753952535,40.738400385484816
Precinct 13,-73.97263884800171,40.738395309274594
Precinct 13,-73.9726383333128,40.738379685473916
Precinct 13,-73.97262807328735,40.7383679672454
Precinct 13,-73.9726245260848,40.73824336395957
Precinct 13,-73.97263274644142,40.73823242426216
Precinct 13,-73.97263327107365,40.738223833298434
Precinct 13,-73.9726225471807,40.73821706821176
Precinct 13,-73.97261946865987,40.73804427874751
Precinct 13,-73.97261474017323,40.738029868845445
Precinct 13,-73.97260609997485,40.737938672288735
Precinct 13,-73.97261872947438,40.73791467680063
Precinct 13,-73.97261242656481,40.737897872069055
Precinct 13,-73.97260457307706,40.737822272573055
Precinct 13,-73.97261404225615,40.737798276835846
Precinct 13,-73.97260621196624,40.73766627757036
Precinct 13,-73.97259038224658,40.736769655344816
Precinct 13,-73.97258292456084,40.73674468509606
Precinct 13,-73.97257979798489,40.736690689579284
Precinct 13,-73.97257525871026,40.73664650893148
Precinct 13,-73.97255622610959,40.736461485527485
Precinct 13,-73.97256333684314,40.73644588163205
Precinct 13,-73.97248994174741,40.73580328010761
Precinct 13,-73.97251016786021,40.735787129859595
Precinct 13,-73.97286939178467,40.73577086128555
Precinct 13,-73.97441385816532,40.73641439385896
Precinct 13,-73.97445975070463,40.736294019718315
Precinct 13,-73.97441677354789,40.73627772610675
Precinct 13,-73.97441154346602,40.73628527904678
Precinct 13,-73.97439952343295,40.73628408408968
Precinct 13,-73.97402692104305,40.73612576724549
Precinct 13,-73.97404679254456,40.73609992993463
Precinct 13,-73.97442932366876,40.736260633491455
Precinct 13,-73.97442775474407,40.73626619954395
Precinct 13,-73.97446647047286,40.73627845682991
Precinct 13,-73.97450376013228,40.73606458844403
Precinct 13,-73.97447471755301,40.73606238071297
Precinct 13,-73.97444082924042,40.73605047965699
Precinct 13,-73.97443372879937,40.73605371686953
Precinct 13,-73.97414062018372,40.735955657167324
Precinct 13,-73.97415127634763,40.73593379317063
Precinct 13,-73.97444722336746,40.73603347345659
Precinct 13,-73.97444828612812,40.7360377928591
Precinct 13,-73.97447828183081,40.736044185451064
Precinct 13,-73.97450488285963,40.73604228053671
Precinct 13,-73.97451459772599,40.735894598411235
Precinct 13,-73.9745079393818,40.73579694526978
Precinct 13,-73.97448854079045,40.73587568074894
Precinct 13,-73.97445077717819,40.735869129966694
Precinct 13,-73.97446233335455,40.73583114456821
Precinct 13,-73.97424982468374,40.735797182019994
Precinct 13,-73.97424630658303,40.73578011045584
Precinct 13,-73.97425866775502,40.73576626816384
Precinct 13,-73.9744704050787,40.73579787225513
Precinct 13,-73.97446962023714,40.73578786857442
Precinct 13,-73.97447775431175,40.73578786216862
Precinct 13,-73.97447154941652,40.73572722426049
Precinct 13,-73.97446537767371,40.73566688606369
Precinct 13,-73.97439223918198,40.73566753456822
Precinct 13,-73.9743918549318,40.735671948637204
Precinct 13,-73.97426375884302,40.7356714742932
Precinct 13,-73.97426474799423,40.73567587710935
Precinct 13,-73.97419233708438,40.73568012679809
Precinct 13,-73.9741895600017,40.735659913271874
Precinct 13,-73.97415747430529,40.735657841982714
Precinct 13,-73.9741461652345,40.735671622012916
Precinct 13,-73.97409287937934,40.735640725531404
Precinct 13,-73.97409007994668,40.73564465423447
Precinct 13,-73.97341869582557,40.73536773730012
Precinct 13,-73.97343881801866,40.73534121731146
Precinct 13,-73.97328030291011,40.73527336492543
Precinct 13,-73.97305698712069,40.735177452912964
Precinct 13,-73.97280661710461,40.73552391852113
Precinct 13,-73.97293673973685,40.73559924929964
Precinct 13,-73.97293031926458,40.73560761439666
Precinct 13,-73.97276308380353,40.73550508747356
Precinct 13,-73.97299695202484,40.73518650689109
Precinct 13,-73.97296395268074,40.735169066679916
Precinct 13,-73.9729318560978,40.73520531236896
Precinct 13,-73.97288512856933,40.73518020390186
Precinct 13,-73.97286403116163,40.735212267015214
Precinct 13,-73.97283745943481,40.735199716201826
Precinct 13,-73.97294520758662,40.73506517057369
Precinct 13,-73.9729671978582,40.73507843026424
Precinct 13,-73.97294519031814,40.7351077005131
Precinct 13,-73.97299560236567,40.73512793848568
Precinct 13,-73.97297083635605,40.735157216971274
Precinct 13,-73.97300291199286,40.735172559532664
Precinct 13,-73.97303684713691,40.7351279481501
Precinct 13,-73.9732989504614,40.735242355077084
Precinct 13,-73.97332187458159,40.73520191866479
Precinct 13,-73.97331638345146,40.73519634278202
Precinct 13,-73.97329897672444,40.73517681588363
Precinct 13,-73.97327881634085,40.73514752741428
Precinct 13,-73.97327241144065,40.73511893385147
Precinct 13,-73.97327700851476,40.735079195798335
Precinct 13,-73.97329627362966,40.73504085664251
Precinct 13,-73.97332929043598,40.735010877391716
Precinct 13,-73.97336870942675,40.73498927476267
Precinct 13,-73.97341821248351,40.73497115816109
Precinct 13,-73.97345945915032,40.73496837685119
Precinct 13,-73.973522708343,40.734975360846946
Precinct 13,-73.97354472883961,40.73494432610145
Precinct 13,-73.97444065082591,40.73531677190054
Precinct 13,-73.97442616184144,40.73523421968612
Precinct 13,-73.97441126714136,40.7351782454519
Precinct 13,-73.97439063081441,40.7350921324305
Precinct 13,-73.97437417946838,40.735030636339424
Precinct 13,-73.97435054998002,40.73494231313639
Precinct 13,-73.9743155973785,40.734803677696014
Precinct 13,-73.97427147926832,40.73463060898139
Precinct 13,-73.97425543467872,40.73456688586326
Precinct 13,-73.9742119222655,40.734405868942865
Precinct 13,-73.97418317282003,40.73430095641391
Precinct 13,-73.97416917978917,40.73423971179249
Precinct 13,-73.97415110840346,40.73416396616608
Precinct 13,-73.97410591714225,40.73399354354752
Precinct 13,-73.97406016216327,40.73381107244231
Precinct 13,-73.97402174588258,40.73366389393438
Precinct 13,-73.97399237089755,40.73355457425366
Precinct 13,-73.97395905029711,40.73342116553846
Precinct 13,-73.97394321924938,40.73340308886323
Precinct 13,-73.97393531356985,40.733366076783966
Precinct 13,-73.97390702695188,40.733349716608224
Precinct 13,-73.9739013771137,40.73332733730498
Precinct 13,-73.97389120382256,40.733309261904495
Precinct 13,-73.97386631865598,40.73331097608678
Precinct 13,-73.97386292958613,40.733291182396066
Precinct 13,-73.97385275193642,40.73328257140103
Precinct 13,-73.97384483854886,40.733265361113745
Precinct 13,-73.97386520802412,40.73324642803961
Precinct 13,-73.97385730036494,40.73321630363855
Precinct 13,-73.97384145962661,40.73321974036562
Precinct 13,-73.97384937381277,40.73323265510628
Precinct 13,-73.9738312684671,40.733245564606534
Precinct 13,-73.97380976846561,40.733248999372925
Precinct 13,-73.97378375783401,40.73322748070547
Precinct 13,-73.97380298847435,40.73321198753978
Precinct 13,-73.97378376867152,40.733199934826935
Precinct 13,-73.9737645264947,40.73321284338783
Precinct 13,-73.97374076899372,40.73320938893706
Precinct 13,-73.97372718707769,40.73321971435088
Precinct 13,-73.9737079516958,40.7332136852049
Precinct 13,-73.97368984982586,40.73321885110604
Precinct 13,-73.9736762757606,40.73320593388803
Precinct 13,-73.97369438098609,40.733195609010984
Precinct 13,-73.97369212859826,40.73317409574745
Precinct 13,-73.97371588914251,40.733169796747134
Precinct 13,-73.97372607356357,40.73315947055946
Precinct 13,-73.97373739762322,40.73314311937236
Precinct 13,-73.97375776032744,40.73313968436026
Precinct 13,-73.97377813922655,40.73312419146021
Precinct 13,-73.9738052975529,40.733120757484336
Precinct 13,-73.97381887171846,40.733099247654565
Precinct 13,-73.97384036797052,40.7331035562959
Precinct 13,-73.97387206174017,40.73309495480662
Precinct 13,-73.97386810776207,40.733065687195605
Precinct 13,-73.97377030826173,40.73268844617683
Precinct 13,-73.97367702799234,40.732310231251354
Precinct 13,-73.97364735766602,40.73217549376651
Precinct 13,-73.9736273640125,40.73210744560781
Precinct 13,-73.97360833346643,40.73204268972966
Precinct 13,-73.97353969289706,40.73176433282343
Precinct 13,-73.97352137914282,40.73169016478124
Precinct 13,-73.97341321730877,40.73128241592607
Precinct 13,-73.97338181410127,40.73123602442194
Precinct 13,-73.97336591000682,40.731220020450905
Precinct 13,-73.97334064688684,40.73118304166194
Precinct 13,-73.97331715426381,40.73115792717309
Precinct 13,-73.9732832111114,40.731112675908534
Precinct 13,-73.97323625417958,40.73105692623841
Precinct 13,-73.97320012915412,40.73101663239006
Precinct 13,-73.97314592791584,40.73096088149868
Precinct 13,-73.97309858148473,40.730913679890676
Precinct 13,-73.97305304853803,40.73086730375558
Precinct 13,-73.9730060597538,40.730823131910476
Precinct 13,-73.97291929100193,40.73075024150263
Precinct 13,-73.97283215562837,40.73068148130965
Precinct 13,-73.97274611643171,40.73060583194688
Precinct 13,-73.97264270492411,40.730523537807315
Precinct 13,-73.97255990007312,40.730458093115544
Precinct 13,-73.97247970053044,40.73040080686027
Precinct 13,-73.97245936471903,40.730386329377666
Precinct 13,-73.97233277439494,40.73029657297071
Precinct 13,-73.97224018578797,40.730230497135935
Precinct 13,-73.97223370120912,40.73022567784319
Precinct 13,-73.97208918590233,40.73011835704164
Precinct 13,-73.97205385214998,40.73008664992991
Precinct 13,-73.97201026033457,40.73004517148759
Precinct 13,-73.97196340301248,40.73000037721747
Precinct 13,-73.97190238512808,40.729930708644424
Precinct 13,-73.97185608949049,40.729875550267224
Precinct 13,-73.97182992841697,40.7298456914702
Precinct 13,-73.97174822357015,40.72974201454455
Precinct 13,-73.97174494790077,40.729734548588496
Precinct 13,-73.9717002903811,40.72966570295653
Precinct 13,-73.97162729998558,40.72955788414599
Precinct 13,-73.97157719441805,40.729469136637825
Precinct 13,-73.97151882628016,40.72935136174013
Precinct 13,-73.97150816031595,40.72932396598981
Precinct 13,-73.97147994907206,40.729249577698404
Precinct 13,-73.97145716122309,40.729169407557954
Precinct 13,-73.97143981566717,40.72909584986445
Precinct 13,-73.97143221814216,40.72906361904417
Precinct 13,-73.97142139208238,40.728995843972214
Precinct 13,-73.97141235109775,40.72887985602162
Precinct 13,-73.97140659672048,40.7287944718083
Precinct 13,-73.9714061790854,40.72871876374845
Precinct 13,-73.97141946379276,40.72856882754402
Precinct 13,-73.97142718443529,40.72848582638753
Precinct 13,-73.9714526955964,40.72834143381569
Precinct 13,-73.97145662182929,40.72831923851686
Precinct 13,-73.97147343820008,40.728209255425426
Precinct 13,-73.97151048447927,40.7280027639066
Precinct 13,-73.9715555351493,40.72770310910067
Precinct 13,-73.97156931647119,40.727693766695836
Precinct 13,-73.97157278760145,40.72764591976768
Precinct 13,-73.97158965149985,40.72764003369326
Precinct 13,-73.97161872706997,40.727650558185786
Precinct 13,-73.97163586152148,40.72764797412131
Precinct 13,-73.97165160075588,40.72764321253462
Precinct 13,-73.97168514866583,40.727405886636525
Precinct 13,-73.97158604106308,40.72739693355526
Precinct 13,-73.97156114365914,40.72739468824762
Precinct 13,-73.97153686592743,40.72739296510078
Precinct 13,-73.97152076789605,40.72738616623969
Precinct 13,-73.97151282181237,40.7273743085811
Precinct 13,-73.97149260058256,40.727373122848746
Precinct 13,-73.97149039092832,40.72735009810991
Precinct 13,-73.97160900246391,40.72672340116989
Precinct 13,-73.97161030113502,40.72672368159466
Precinct 13,-73.9718020941575,40.72678172862967
Precinct 13,-73.97184897348814,40.72679591620617
Precinct 13,-73.97190586644466,40.72681313039843
Precinct 13,-73.97202833207608,40.72687042735806
Precinct 13,-73.97205015413252,40.72688094629491
Precinct 13,-73.972098758658,40.72690260872498
Precinct 13,-73.97329796199207,40.727428017067226
Precinct 13,-73.97569651087606,40.72847505314048
Precinct 13,-73.9758024378464,40.728518479919884
Precinct 13,-73.9761520406028,40.72864520950921
Precinct 13,-73.9762699711848,40.72868925919643
Precinct 13,-73.97690436371693,40.72895782377543
Precinct 13,-73.97739386843242,40.72916504779097
Precinct 13,-73.97780808280912,40.729340395863396
Precinct 13,-73.97802697950837,40.72943305960995
Precinct 13,-73.97926849214929,40.729981428437476
Precinct 13,-73.98034007566318,40.730442460873924
Precinct 13,-73.9808200088371,40.730639159032584
Precinct 13,-73.98150053433653,40.73091807712008
Precinct 13,-73.98246876280103,40.731314884230635
Precinct 13,-73.98255629297816,40.731350134052
Precinct 13,-73.98494102792662,40.732347603782515
Precinct 13,-73.98718049670539,40.73329214776167
Precinct 13,-73.98877931684083,40.7339653992359
Precinct 13,-73.98990296036128,40.734434789634356
Precinct 13,-73.99075396816649,40.73483915407109
Precinct 13,-73.99119909357626,40.73501222083278
Precinct 13,-73.99171498773387,40.735215301169184
Precinct 13,-73.993616883955,40.73600449161603
Precinct 13,-73.99683993926492,40.737360888895616
Precinct 13,-73.99968392160721,40.73855224865976
Precinct 13,-73.99918495823428,40.73924283680211
Precinct 13,-73.99871270610068,40.739880878044865
Precinct 13,-73.99828702268512,40.74046982205987
Precinct 13,-73.99786128446578,40.74105636882547
Precinct 13,-73.99743359718977,40.74164257250694
Precinct 13,-73.99700719203685,40.74222816194162
Precinct 13,-73.99658017711778,40.74281091284135
Precinct 13,-73.99612901013253,40.74343065428226
Precinct 13,-73.99564494018058,40.74409853467937
Precinct 13,-73.99515394281524,40.7447598433143
Precinct 13,-73.99470867286587,40.74538244597779
Precinct 13,-73.99426258628625,40.74600398135789
Precinct 13,-73.99381275054287,40.74661753631983
Precinct 13,-73.9933590219677,40.74723522228551
Precinct 13,-73.99290928722094,40.74785495148005
Precinct 13,-73.99006749242218,40.74665928260057
Precinct 13,-73.98859130751474,40.746036418819365
Precinct 13,-73.98684539299393,40.745300726585945
Precinct 13,-73.98524354961242,40.744626520711996
Precinct 13,-73.98368547138749,40.74396984992153
Precinct 13,-73.98362520028383,40.743943114565305
Precinct 13,-73.98355673669738,40.743916288046485
Precinct 13,-73.98200875374039,40.743264620893804
Precinct 13,-73.98155997085217,40.74388188334704
Precinct 14,-73.97464798076284,40.75336712262782
Precinct 14,-73.97510266165389,40.75274137903828
Precinct 14,-73.9755580087778,40.75211618305861
Precinct 14,-73.97604824928968,40.75144139337558
Precinct 14,-73.97653485387471,40.75077550648895
Precinct 14,-73.97698570728328,40.75015695925573
Precinct 14,-73.97848503384273,40.75078824180852
Precinct 14,-73.97860724134169,40.750842484891415
Precinct 14,-73.97870642173386,40.75088464663403
Precinct 14,-73.98022089970007,40.75152197962677
Precinct 14,-73.98067345315197,40.7509051014575
Precinct 14,-73.98112322865084,40.75028245877393
Precinct 14,-73.98157269672998,40.74966808901554
Precinct 14,-73.98202464507551,40.74904953990338
Precinct 14,-73.98247212047096,40.74843150141643
Precinct 14,-73.98295691021276,40.74776435318837
Precinct 14,-73.98143281943811,40.74711977793572
Precinct 14,-73.98134068727681,40.74707866368251
Precinct 14,-73.98123878778851,40.747037449594444
Precinct 14,-73.97972346503128,40.746402876338465
Precinct 14,-73.98020971278275,40.74573336186798
Precinct 14,-73.98065842623875,40.7451158253886
Precinct 14,-73.9811085987999,40.744498279306434
Precinct 14,-73.98155997085217,40.74388188334704
Precinct 14,-73.98200875374039,40.743264620893804
Precinct 14,-73.98355673669738,40.743916288046485
Precinct 14,-73.98362520028383,40.743943114565305
Precinct 14,-73.98368547138749,40.74396984992153
Precinct 14,-73.98524354961242,40.744626520711996
Precinct 14,-73.98684539299393,40.745300726585945
Precinct 14,-73.98859130751474,40.746036418819365
Precinct 14,-73.99006749242218,40.74665928260057
Precinct 14,-73.99290928722094,40.74785495148005
Precinct 14,-73.99574855573138,40.749052196220944
Precinct 14,-73.99859426080933,40.75024083522111
Precinct 14,-73.9981201959906,40.750902898434965
Precinct 14,-73.99803244920912,40.75101885533933
Precinct 14,-73.99767964910896,40.75143878135631
Precinct 14,-73.99759123539262,40.7516085695554
Precinct 14,-73.9974982173904,40.751736340538706
Precinct 14,-73.9973791928743,40.751904741285685
Precinct 14,-73.99731556591566,40.75199362076973
Precinct 14,-73.99717501192204,40.75219340311586
Precinct 14,-73.99707663883567,40.75232397431699
Precinct 14,-73.99678948802686,40.752723448100205
Precinct 14,-73.99630301248396,40.753388538824275
Precinct 14,-73.99581650412743,40.754056624804335
Precinct 14,-73.99535418097636,40.75468760045875
Precinct 14,-73.99526066332916,40.75481850028411
Precinct 14,-73.9950984291452,40.755045585521245
Precinct 14,-73.99492142037462,40.755292379805674
Precinct 14,-73.99446824738793,40.75590886220469
Precinct 14,-73.99401944771284,40.75652767562453
Precinct 14,-73.99356194743301,40.75714385777021
Precinct 14,-73.99337917171074,40.75739592585173
Precinct 14,-73.99332464124015,40.75747718416952
Precinct 14,-73.99331008668446,40.7574988794399
Precinct 14,-73.9932999105645,40.75751404949341
Precinct 14,-73.99328054209693,40.757539033348735
Precinct 14,-73.99326043481695,40.75756497054751
Precinct 14,-73.99320524143289,40.7576369541981
Precinct 14,-73.99307076283354,40.75782742935317
Precinct 14,-73.99263301203591,40.75842968680785
Precinct 14,-73.99214042426173,40.759103205167065
Precinct 14,-73.99168501973315,40.7597289155122
Precinct 14,-73.99123062436831,40.760354147633606
Precinct 14,-73.98839044575165,40.759164185675154
Precinct 14,-73.9867034902813,40.75846802554514
Precinct 14,-73.98553726597243,40.75797328439624
Precinct 14,-73.9827120527876,40.75677122822472
Precinct 14,-73.9794831385501,40.7554049652828
Precinct 14,-73.97787486287011,40.754728721699045
Precinct 14,-73.97697379108105,40.75434867554572
Precinct 14,-73.97681917150527,40.75428365499858
Precinct 14,-73.97627825992086,40.75405515834479
Precinct 14,-73.97579625476398,40.75385263421459
Precinct 14,-73.97570155923287,40.75381177629367
Precinct 14,-73.97464798076284,40.75336712262782
Precinct 17,-73.96213559058114,40.75457323097069
Precinct 17,-73.96219381838414,40.75450431515325
Precinct 17,-73.96223125165591,40.75452213042186
Precinct 17,-73.96268703046536,40.75400437328663
Precinct 17,-73.96289729202545,40.75376551709429
Precinct 17,-73.96286896769232,40.7537425091569
Precinct 17,-73.96316074049744,40.753412207328125
Precinct 17,-73.96373572283169,40.75278377577701
Precinct 17,-73.96426352137193,40.75220690108016
Precinct 17,-73.96482214220784,40.75159632558229
Precinct 17,-73.96532405586477,40.75104771827202
Precinct 17,-73.96791272994395,40.74797093564214
Precinct 17,-73.96811893399276,40.74772582974988
Precinct 17,-73.96817376101073,40.74766675374175
Precinct 17,-73.96823574753464,40.74759121839251
Precinct 17,-73.96836519324148,40.747433494620104
Precinct 17,-73.96823171715788,40.7473684764892
Precinct 17,-73.96829622113238,40.74729565136707
Precinct 17,-73.96829811451553,40.74728339450023
Precinct 17,-73.96830191005877,40.74727329974717
Precinct 17,-73.9683161371577,40.747274024359285
Precinct 17,-73.968326104334,40.747252034598795
Precinct 17,-73.96834696591318,40.747241218310016
Precinct 17,-73.96836118844759,40.747218145486315
Precinct 17,-73.96840008314163,40.747166953964204
Precinct 17,-73.96843139158786,40.74712945662025
Precinct 17,-73.96846363690706,40.747094128485614
Precinct 17,-73.96847691942916,40.74707250130826
Precinct 17,-73.96850064035854,40.74704438450719
Precinct 17,-73.9685148595502,40.747032843998056
Precinct 17,-73.96853479000805,40.747000397276935
Precinct 17,-73.96854427866177,40.74698814281527
Precinct 17,-73.9685888522455,40.74694344358074
Precinct 17,-73.96859169569542,40.74693334755284
Precinct 17,-73.96860023472244,40.74692109182235
Precinct 17,-73.96860971997503,40.746914603605646
Precinct 17,-73.96861730876921,40.746899455777815
Precinct 17,-73.96863912464646,40.746879274646645
Precinct 17,-73.96866379796619,40.74684682031493
Precinct 17,-73.96867043421345,40.74683600997994
Precinct 17,-73.9686922519053,40.74680860795763
Precinct 17,-73.96870458089755,40.746800682796184
Precinct 17,-73.96871076544427,40.74678826391711
