precinct,address,lon,lat
Precinct10,232 7 ave,-73.99563225315825,40.744621378563565
Precinct10,212 w 17 st,-73.99904846615308,40.740555021690845
Precinct10,287 7 ave,-73.99379640214491,40.74607722348604
Precinct10,450 w 17 st,-74.0063862660256,40.74348910915803
Precinct10,520 8 ave,-73.99188190995416,40.75357510510734
Precinct10,228 8 ave,-73.99883507282641,40.74426230940944
Precinct10,456 w 19 st,-74.00575789631846,40.7449489644194
Precinct10,601 10 ave,-73.99502169942672,40.7608054437172
Precinct10,416 w 25 st,-74.0014391366393,40.747971375948595
Precinct10,164 8 ave,-74.0003441186177,40.742298812015015
Precinct10,505 w 37 st,-73.99816546915335,40.75706180340357
Precinct10,163 8 ave,-74.00085983629688,40.74252721248181
Precinct10,120 w 28 st,-73.99174468003281,40.746312670546885
Precinct10,263 9 ave,-74.00038406100123,40.74833966050416
Precinct10,154 8 ave,-74.00056274793978,40.74188065905007
Precinct10,148 10 ave,-74.00556196940437,40.74527492881917
Precinct10,312 11 ave,-74.00329876246461,40.75280533161855
Precinct10,250 e 32 st,-73.9773198442224,40.74358246589457
Precinct10,319 w 16 st,-74.00235167808621,40.741608817350695
Precinct10,158 w 23 st,-73.99507331344405,40.74354791024162
Precinct10,85 8 ave,-74.00260538935062,40.74034441944971
Precinct10,647 w 42 st,-74.00002479831781,40.76185333207381
Precinct10,327 w 18 st,-74.00182130710327,40.74295907198442
Precinct10,420 9 ave,-73.99632768268776,40.75294445515981
Precinct10,218 w 17 st,-73.99940509464224,40.740705334832775
Precinct10,350 w 23 st,-74.00062910313004,40.74589910833144
Precinct10,85 10 ave,-74.00798211509637,40.74338668056734
Precinct10,231 w 29 st,-73.99423440478974,40.74865723102696
Precinct10,415 w 24 st,-74.00149671987081,40.747678764553996
Precinct10,537 w 20 st,-74.00721796136021,40.74676448702157
Precinct10,37 w 20 st,-73.99310005484587,40.740818371510905
Precinct10,120 w 20 st,-73.99529289882993,40.74127029063508
Precinct10,315 w 23 st,-73.99912911445743,40.74581242522549
Precinct10,518 9 ave,-73.99390314498113,40.756242139190554
Precinct10,149 8 ave,-74.00125080603632,40.74205718002717
Precinct10,428 w 20 st,-74.00419743363878,40.745021584280785
Precinct10,537 w 27 st,-74.00408154589483,40.75113590503122
Precinct10,244 w 22 st,-73.99780764671448,40.74389130319596
Precinct10,208 w 23 st,-73.99646810954982,40.74410484956263
Precinct10,436 w 15 st,-74.00661676229369,40.742124762985384
Precinct10,456 w 23 st,-74.00365316252685,40.74716695746122
Precinct10,150 w 17 st,-73.99779075383407,40.740019840505646
Precinct10,445 w 19 st,-74.00488283320924,40.74501160630639
Precinct10,229 w 26 st,-73.99554909768169,40.746785002398035
Precinct10,605 w 42 st,-73.99877822926082,40.761532014513676
Precinct10,304 8 ave,-73.99707735960165,40.74666921904541
Precinct10,336 w 23 st,-74.00003246228474,40.74564734463419
Precinct10,328 8 ave,-73.99653421624534,40.7474198155076
Precinct10,184 7 ave,-73.99692084474255,40.74282649905153
Precinct10,324 w 15 st,-74.00322542192825,40.7407069468222
Precinct10,254 w 25 st,-73.99666337562428,40.74594779336198
Precinct10,151 8 ave,-74.00118651074636,40.74211713838441
Precinct10,528 9 ave,-73.99364294808065,40.75660764355874
Precinct10,170 8 ave,-74.00014149675673,40.74243543774948
Precinct10,315 w 23 st,-73.99912911445743,40.74581242522549
Precinct10,133 w 22 st,-73.99465842946617,40.743053907751516
Precinct10,304 park ave s,-73.98696471746003,40.74014666271142
Precinct10,193 2 ave,-73.98610919839673,40.73128748834403
Precinct10,449 w 43 st,-73.9938566795831,40.76007554192655
Precinct10,450 w 17 st,-74.0063862660256,40.74348910915803
Precinct10,560 w 24 st,-74.00618923715632,40.749165175804016
Precinct10,225 10 ave,-74.00422494717851,40.74807016193363
Precinct10,522 w 37 st,-73.99912235844998,40.756814998282756
Precinct10,436 w 15 st,-74.00661676229369,40.742124762985384
Precinct10,79 5 ave,-73.99239608668042,40.736969828930576
Precinct10,101 w 23 st,-73.99294708247909,40.7433794415153
Precinct10,317 w 14 st,-74.00332649532672,40.7404246183207
Precinct10,147 w 26 st,-73.99299129523615,40.74570950724018
Precinct10,234 8 ave,-73.99877177462204,40.74441458480889
Precinct10,317 w 18 st,-74.00147598970081,40.742813902781876
Precinct10,128 7 ave,-73.99829235264856,40.74102003941102
Precinct10,162 8 ave,-74.00038312193445,40.742245198833295
Precinct10,132 9 ave,-74.00310904189745,40.743540963302515
Precinct10,172 8 ave,-74.00013340461703,40.74250325139059
Precinct10,322 8 ave,-73.99662836728862,40.747209673996146
Precinct10,248 w 23 st,-73.99759619156676,40.74461261953901
Precinct10,196 7 ave,-73.99663035472925,40.74336056668731
Precinct10,337 w 22 st,-74.00046832719163,40.74550714558088
Precinct10,115 w 23 st,-73.99326276772095,40.74340334845796
Precinct10,550 w 29 st,-74.00382077177704,40.752205792994786
Precinct10,228 8 ave,-73.99883507282641,40.74426230940944
Precinct10,229 9 ave,-74.00105458773616,40.74741472259517
Precinct10,444 w 19 st,-74.00506156421042,40.74462095381959
Precinct10,520 w 30 st,-74.00243623322268,40.752432543545986
Precinct10,52 w 14 st,-73.99618879461394,40.736773909080654
Precinct10,420 9 ave,-73.99632768268776,40.75294445515981
Precinct10,413 8 ave,-73.99532599663945,40.750204535721345
Precinct10,461 w 24 st,-74.0031509125078,40.74829614063526
Precinct10,140 7 ave,-73.9979677737932,40.741483920989126
Precinct10,28 e 12 st,-73.99313925770326,40.73392375238823
Precinct10,217 w 15 st,-73.99988600582867,40.73979355861443
Precinct10,264 w 23 st,-73.998204840971,40.74487022822751
Precinct10,303 9 ave,-73.99985123072966,40.749577564537404
Precinct10,43 w 32 st,-73.98747352152,40.74822450245273
Precinct10,520 w 30 st,-74.00243623322268,40.752432543545986
Precinct10,227 w 15 st,-74.00022365656191,40.73993589441204
Precinct10,252 10 ave,-74.00314223679935,40.748627164628154
Precinct10,331 w 14 st,-74.00387310909551,40.740662025842006
Precinct10,318 w 15 st,-74.00296973933409,40.74062365539686
Precinct10,250 w 18 st,-74.00023788856254,40.74182155560292
Precinct10,437 w 16 st,-74.00592023798441,40.743154581987234
Precinct10,289 10 ave,-74.00282360587985,40.75008962937713
Precinct10,335 w 16 st,-74.00300385620504,40.74192432171387
Precinct10,5 st marks pl,-73.9892701952655,40.72951636758689
Precinct10,241 w 28 st,-73.99494845916318,40.74830447718068
Precinct10,436 w 18 st,-74.00513555523308,40.74388408196186
Precinct10,335 w 19 st,-74.00156711858502,40.74361819607433
Precinct10,202 w 14 st,-74.00036820273829,40.73853245731253
Precinct10,260 w 25 st,-73.99675682137973,40.7459869750026
Precinct10,647 w 42 st,-74.00002479831781,40.76185333207381
Precinct10,118 10 ave,-74.00631053945447,40.74419555132812
Precinct10,430 w 37 st,-73.99655440964733,40.75573249919375
Precinct10,444 w 19 st,-74.00506156421042,40.74462095381959
Precinct10,249 w 18 st,-73.9998147195764,40.74211198903021
Precinct10,529 w 20 st,-74.00689861832976,40.74663022925502
Precinct10,460 w 34 st,-73.9989784013445,40.75405267314195
Precinct10,457 w 17 st,-74.00643487910575,40.74402201058671
Precinct10,445 w 19 st,-74.00488283320924,40.74501160630639
Precinct10,94 8 ave,-74.0019205209562,40.74009557351777
Precinct10,186 9 ave,-74.00178995661304,40.74537495122847
Precinct10,537 w 20 st,-74.00721796136021,40.74676448702157
Precinct10,500 w 30 st,-74.00170052256587,40.75198687163749
Precinct10,108 9 ave,-74.00359170044469,40.74283369471145
Precinct10,528 9 ave,-73.99364294808065,40.75660764355874
Precinct10,135 3 ave,-73.98648201711696,40.733632419075235
Precinct10,300 w 18 st,-74.0010328011856,40.742246332588486
Precinct10,520 w 27 st,-74.00364603039581,40.750519665013144
Precinct10,55 w 25 st,-73.99121985594672,40.744339992494346
Precinct10,203 w 14 st,-73.99978711721458,40.73889437514462
Precinct10,311 w 24 st,-73.9992246435711,40.74672958642527
Precinct10,257 w 17 st,-74.00032406980556,40.74156512376389
Precinct10,520 w 30 st,-74.00243623322268,40.752432543545986
Precinct10,289 10 ave,-74.00282360587985,40.75008962937713
Precinct10,413 w 14 st,-74.00619901802104,40.741597103135206
Precinct10,250 w 18 st,-74.00023788856254,40.74182155560292
Precinct10,136 w 17 st,-73.99727650273809,40.739803503075606
Precinct10,240 8 ave,-73.99857253012436,40.7447107683217
Precinct10,575 lexington ave,-73.97126949367505,40.7571927753358
Precinct10,252 10 ave,-74.00314223679935,40.748627164628154
Precinct10,520 w 28 st,-74.0030021167269,40.75098837161803
Precinct10,213 7 ave,-73.99575879287019,40.743489090427026
Precinct10,343 w 16 st,-74.0032005680423,40.74200720876081
Precinct10,244 10 ave,-74.00328897291541,40.74839587036614
Precinct10,526 w 22 st,-74.00601493287247,40.74734985861009
Precinct10,243 w 24 st,-73.99685804619669,40.74571115542332
Precinct10,112 9 ave,-74.00339818511065,40.74309526785668
Precinct10,201 w 17 st,-73.99847883171158,40.74076318750745
Precinct10,172 7 ave,-73.9971951421301,40.7425081937215
Precinct10,150 9 ave,-74.00274849920655,40.74408666295732
Precinct10,319 w 16 st,-74.00235167808621,40.741608817350695
Precinct10,251 w 19 st,-73.99916501275473,40.74262073643199
Precinct10,98 8 ave,-74.0018691157332,40.74019418262056
Precinct10,359 w 18 st,-74.00307539115033,40.743415907771045
Precinct10,259 w 30 st,-73.99449043465371,40.74963303656879
Precinct10,200 9 ave,-74.00141768931991,40.74586945868082
Precinct10,105 w 16 st,-73.99619558187091,40.739022622576485
Precinct10,363 w 30 st,-73.9977159516136,40.7508881347519
Precinct10,195 10 ave,-74.00512746810334,40.74693555733025
Precinct10,255 w 19 st,-73.99934131888315,40.742656993626404
Precinct10,327 w 30 st,-73.9965568160556,40.75043010211431
Precinct10,156 8 ave,-74.00053219299001,40.741922711124786
Precinct10,805 3 ave,-73.97053738541382,40.7553895357349
Precinct10,420 w 42 st,-73.99389737314053,40.758532479949764
Precinct10,233 w 19 st,-73.9986826367428,40.74240923664386
Precinct10,522 w 29 st,-74.00299123442696,40.751856370094906
Precinct10,22 w 15 st,-73.99459306322144,40.737084786774204
Precinct10,740 10 ave,-73.9913241342246,40.76485766451447
Precinct10,49 w 19 st,-73.99356729176202,40.74024274377822
Precinct10,254 w 23 st,-73.99782917277072,40.74471083999622
Precinct13,225 w 14 st,-74.00072110118539,40.739254858856135
Precinct13,310 e 23 st,-73.98040899990433,40.73736819746967
Precinct13,184 5 ave,-73.990064505707707,40.7414410402191
Precinct13,248 w 17 st,-74.00039331063006,40.741095228239914
Precinct13,300 e 23 st,-73.98076623997726,40.737518566950776
Precinct13,178 5 ave,-73.99017895399668,40.74128382833867
Precinct13,18 e 16 st,-73.9918147556662,40.736606958497795
Precinct13,330 5 ave,-73.98550428551341,40.74770173062449
Precinct13,913 bway,-73.98995155510488,40.73967288285225
Precinct13,134 w 29 st,-73.99178468937026,40.747135935170405
Precinct13,24 w 23 st,-73.99076950987298,40.74174030275855
Precinct13,224 7 ave,-73.99582025866339,40.74436128649242
Precinct13,225 5 ave,-73.9875791461159,40.743587759470174
Precinct13,56 w 22 st,-73.99289664928648,40.74182331550789
Precinct13,287 7 ave,-73.99379640214491,40.74607722348604
Precinct13,219 w 24 st,-73.99606705212716,40.74536378382688
Precinct13,38 w 26 st,-73.9907506140249,40.744273451939186
Precinct13,26 w 20 st,-73.9926790156274,40.74017458443188
Precinct13,270 park ave,-73.97598885136419,40.75598233153582
Precinct13,62 w 22 st,-73.99305316064509,40.74188912106448
Precinct13,303 park ave s,-73.98578803095374,40.74026164045955
Precinct13,519 2 ave,-73.978513483109,40.74166164139299
Precinct13,334 e 25 st,-73.97848740364832,40.73830418289966
Precinct13,140 7 ave,-73.9979677737932,40.741483920989126
Precinct13,160 e 23 st,-73.98374039264225,40.73877192813851
Precinct13,134 e 26 st,-73.98308354217788,40.74112268446972
Precinct13,149 w 27 st,-73.99282686340571,40.74645074352163
Precinct13,307 e 14 st,-73.9843836737374,40.73234710766389
Precinct13,5 e 19 st,-73.99065205113048,40.739015258821375
Precinct13,29 w 30 st,-73.98788982083185,40.746793577443135
Precinct13,37 w 20 st,-73.99310005484587,40.740818371510905
Precinct13,109 e 19 st,-73.98729396115658,40.737569606672956
Precinct13,12 e 22 st,-73.98874663680425,40.740080323594505
Precinct13,134 e 24 st,-73.98469564332495,40.74013789032111
Precinct13,80 madison ave,-73.98584189954506,40.7442752265793
Precinct13,4 lexington ave,-73.98573982667841,40.73883016240273
Precinct13,151 w 26 st,-73.99327636102429,40.74583406419149
Precinct13,62 w 22 st,-73.99305316064509,40.74188912106448
Precinct13,275 7 ave,-73.99415751944179,40.74554759956838
Precinct13,43 w 24 st,-73.9912961477428,40.74338306041713
Precinct13,230 7 ave,-73.9957021494682,40.74452477313159
Precinct13,354 e 19 st,-73.98089807092553,40.73444031591815
Precinct13,1 e 29 st,-73.9861996656945,40.74526943306673
Precinct13,1155 bway,-73.98915425302424,40.7444637865372
Precinct13,863 bway,-73.99047872709315,40.737512517289616
Precinct13,42 w 33 st,-73.98712269480798,40.74841265570795
Precinct13,151 e 26 st,-73.98228008834165,40.741195866144096
Precinct13,22 w 27 st,-73.98968091046146,40.744633137929654
Precinct13,136 w 16 st,-73.99765277249419,40.73918795170991
Precinct13,240 park ave s,-73.98834677213314,40.73802312712431
Precinct13,240 w 23 st,-73.99737151692207,40.744517900007295
Precinct13,60 madison ave,-73.98662853846962,40.7432227817771
Precinct13,3 gramercy park w,-73.98684556758626,40.738414377201856
Precinct13,15 w 26 st,-73.98948259329636,40.7442254576267
Precinct13,388 3 ave,-73.9812309587384,40.74191867732174
Precinct13,147 w 25 st,-73.9935773272863,40.74514972517644
Precinct13,18 e 16 st,-73.9918147556662,40.736606958497795
Precinct13,257 7 ave,-73.99462034073883,40.74507014499532
Precinct13,182 9 ave,-74.00190233018972,40.745263014403655
Precinct13,404 park ave s,-73.98422798208458,40.74362314967556
Precinct13,125 w 12 st,-73.99852881339419,40.73658345752899
Precinct13,37 w 26 st,-73.99041353751493,40.744622598609105
Precinct13,139 5 ave,-73.99039005806826,40.73976382705276
Precinct13,137 w 28 st,-73.99208550915802,40.74694430349084
Precinct13,110 w 26 st,-73.99218740517507,40.74488343298478
Precinct13,118 w 27 st,-73.99209664883635,40.7456525459814
Precinct13,43 w 32 st,-73.98747352152,40.74822450245273
Precinct13,175 lexington ave,-73.98094002420417,40.74426992868786
Precinct13,155 e 34 st,-73.97852822083232,40.74619995685723
Precinct13,46 w 14 st,-73.99596588671349,40.7366809836529
Precinct13,131 w 28 st,-73.99189016874433,40.74686255326255
Precinct13,74 irving pl,-73.98641810124543,40.73670112031685
Precinct13,85 5 ave,-73.99215529596917,40.73730176669628
Precinct13,54 w 22 st,-73.99278618692067,40.7417768723323
Precinct13,200 e 28 st,-73.98061810458793,40.74167799394829
Precinct13,118 e 25 st,-73.98457866835622,40.74087236061282
Precinct13,26 w 23 st,-73.99085735932861,40.741777402961425
Precinct13,144 e 24 st,-73.9840430707431,40.7398365960121
Precinct13,159 5 ave,-73.98983477634872,40.74056885039046
Precinct13,489 2 ave,-73.97914483463693,40.74088051851618
Precinct13,200 e 28 st,-73.98061810458793,40.74167799394829
Precinct13,225 park ave s,-73.98789063491823,40.737153332387216
Precinct13,225 5 ave,-73.9875791461159,40.743587759470174
Precinct13,229 e 28 st,-73.9793520354461,40.74157853241401
Precinct13,109 w 27 st,-73.99149156410608,40.74589073668648
Precinct13,30 e 23 st,-73.98776080788737,40.74046616595606
Precinct13,233 5 ave,-73.98737237857313,40.74403310382735
Precinct13,409 3 ave,-73.98023558201997,40.74230618830283
Precinct13,250 e 30 st,-73.97810060796604,40.742192205935346
Precinct13,38 w 26 st,-73.9907506140249,40.744273451939186
Precinct13,139 w 28 st,-73.99216604286121,40.74697800757851
Precinct13,31 w 26 st,-73.99005797173173,40.74447292629704
Precinct13,244 e 15 st,-73.9848478360205,40.73295126989324
Precinct13,256 w 38 st,-73.99085175945878,40.7541457187622
Precinct13,7 e 14 st,-73.99250971509235,40.735852528960876
Precinct13,391 2 ave,-73.981391082084,40.73771718434614
Precinct13,132 w 32 st,-73.98967487540794,40.74997239292059
Precinct13,209 e 16 st,-73.98536722774895,40.73449962608134
Precinct13,155 e 34 st,-73.97852822083232,40.74619995685723
Precinct13,155 w 23 st,-73.99459069992785,40.743960528538764
Precinct13,322 e 18 st,-73.9821593499649,40.73420857080422
Precinct13,385 3 ave,-73.98074630286774,40.74159507898569
Precinct13,4 w 16 st,-73.99336850992252,40.73739075933333
Precinct13,139 e 27 st,-73.9822810752353,40.742003759250494
Precinct13,147 w 22 st,-73.99496188160238,40.74318046207282
Precinct13,220 e 23 st,-73.9823789898628,40.73817633183641
Precinct13,117 e 24 st,-73.9848690151827,40.74067209243643
Precinct13,142 lexington ave,-73.98216637636901,40.74353851562456
Precinct13,14 e 17 st,-73.99147547387615,40.73736801978146
Precinct13,196 8 ave,-73.99967701142909,40.743227994143346
Precinct13,120 w 30 st,-73.99056559245916,40.747420084522666
Precinct13,327 park ave s,-73.98545702832249,40.74092686003144
Precinct13,60 gramercy park n,-73.98621802454109,40.738868366111745
Precinct13,252 w 30 st,-73.99488497542589,40.7492547607947
Precinct13,317 10 ave,-74.00203369169839,40.75118131827972
Precinct13,45 e 18 st,-73.98916260895388,40.73759359328984
Precinct13,52 w 22 st,-73.99271308928161,40.741746138141146
Precinct13,275 w 22 st,-73.99831817248693,40.74460040928566
Precinct13,29 w 30 st,-73.98788982083185,40.746793577443135
Precinct13,295 park ave s,-73.98622846791655,40.73977864718751
Precinct13,204 e 32 st,-73.9787369506446,40.74404548451258
Precinct13,153 e 32 st,-73.9796448541323,40.745051083696964
Precinct13,158 w 27 st,-73.9933356132302,40.74618074604095
Precinct13,409 w 24 st,-74.0012189496764,40.74756236156887
Precinct13,223 e 14 st,-73.98606707342057,40.733135272773474
Precinct13,157 e 18 st,-73.98554160790034,40.73610134428721
Precinct13,410 w 23 st,-74.00197890138195,40.74646157894019
Precinct13,106 lexington ave,-73.98297894514232,40.74236636111531
Precinct13,517 2 ave,-73.97857735333204,40.741606763035776
Precinct13,37 w 19 st,-73.99316501234121,40.740073202457644
Precinct13,125 5 ave,-73.99085440491106,40.73925194693023
Precinct13,29 w 27 st,-73.98929837999607,40.74495872696064
Precinct13,321 e 14 st,-73.98383508653659,40.73219523595067
Precinct13,97 5 ave,-73.99184889960654,40.73789135137489
Precinct13,126 5 ave,-73.9922294737458,40.73850538464005
Precinct13,135 w 20 st,-73.99559084777017,40.74186412715091
Precinct13,1151 bway,-73.98919418026296,40.74431619911322
Precinct13,287 3 ave,-73.98321436699868,40.73824947792463
Precinct13,857 9 ave,-73.98669287746166,40.76713549571415
Precinct13,144 w 27 st,-73.99294531022818,40.746009573096494
Precinct13,326 7 ave,-73.9935063900781,40.74758140641053
Precinct13,27 w 24 st,-73.99084277387327,40.743192457362014
Precinct13,330 3 ave,-73.98276194499476,40.739870818876895
Precinct13,90 lexington ave,-73.98332186557457,40.74195376086591
Precinct13,168 5 ave,-73.99056167649982,40.74082131474527
Precinct13,444 2 ave,-73.97897636883295,40.739204317911486
Precinct13,424 e 14 st,-73.9815467116134,40.730599401902914
Precinct13,225 5 ave,-73.9875791461159,40.743587759470174
Precinct13,57 w 28 st,-73.99008586390427,40.746067696200676
Precinct13,191 7 ave,-73.99608509048485,40.742931812147596
Precinct13,212 w 29 st,-73.99378626912807,40.747984202859286
Precinct13,128 e 29 st,-73.9823151878654,40.743277271600235
Precinct13,119 5 ave,-73.99090227662877,40.73907055630295
Precinct13,22 w 32 st,-73.98693746501351,40.747516105170405
Precinct13,125 lexington ave,-73.9820339646447,40.74280076225653
Precinct13,60 madison ave,-73.98662853846962,40.7432227817771
Precinct13,41 e 20 st,-73.98850712187,40.73887653215696
Precinct13,55 w 19 st,-73.99378900735398,40.74032455941149
Precinct13,344 3 ave,-73.98231431169867,40.74048860576124
Precinct13,333 e 14 st,-73.98318460612289,40.73192072728147
Precinct13,119 w 22 st,-73.99402865513842,40.74279125684202
Precinct13,145 e 27 st,-73.98186884467788,40.74180722230148
Precinct13,7 w 14 st,-73.99416326321739,40.736698508987914
Precinct13,55 w 17 st,-73.9947492706219,40.73920603978399
Precinct13,11 madison ave,-73.9864824517228,40.741513759793
Precinct13,45 e 20 st,-73.9883103017042,40.73879347668726
Precinct13,300 e 23 st,-73.98076623997726,40.737518566950776
Precinct13,128 e 31 st,-73.98156159353573,40.74450655420326
Precinct13,141 5 ave,-73.99036119166253,40.7399606662791
Precinct13,130 w 25 st,-73.99325356384784,40.744554141565004
Precinct13,166 lexington ave,-73.98162968644459,40.74422015576601
Precinct13,244 w 14 st,-74.00198747806509,40.739216154106465
Precinct13,105 5 ave,-73.99154791076423,40.73819000472558
Precinct13,30 lexington ave,-73.98466291507894,40.73996477313729
Precinct13,1177 bway,-73.98905930406006,40.74509925368899
Precinct13,241 5 ave,-73.98724140000363,40.74421254504915
Precinct13,275 7 ave,-73.99415751944179,40.74554759956838
Precinct13,110 5 ave,-73.99292508899941,40.73767496386116
Precinct13,150 w 28 st,-73.99281721451905,40.74676253996323
Precinct13,255 w 23 st,-73.99720198359897,40.74522265535305
Precinct13,1 madison ave,-73.98735264996465,40.74126948444712
Precinct13,105 e 19 st,-73.98739390064104,40.7376458451975
Precinct13,30 w 26 st,-73.99048663897048,40.74416261008434
Precinct13,38 w 26 st,-73.9907506140249,40.744273451939186
Precinct13,147 w 14 st,-73.9987625443314,40.73849193690509
Precinct13,295 park ave s,-73.98622846791655,40.73977864718751
Precinct13,159 5 ave,-73.98983477634872,40.74056885039046
Precinct13,52 w 27 st,-73.9906643713548,40.745100659322425
Precinct13,300 e 23 st,-73.98076623997726,40.737518566950776
Precinct13,57 w 28 st,-73.99008586390427,40.746067696200676
Precinct13,444 2 ave,-73.97897636883295,40.739204317911486
Precinct13,43 w 24 st,-73.9912961477428,40.74338306041713
Precinct13,49 w 27 st,-73.99019954467046,40.745343108573685
Precinct13,35 w 26 st,-73.9902189738196,40.74454073554099
Precinct13,317 2 ave,-73.98325507919847,40.73521460615424
Precinct13,14 e 17 st,-73.99147547387615,40.73736801978146
Precinct13,325 3 ave,-73.98218384733347,40.73960335299135
Precinct13,337 w 30 st,-73.99677076754753,40.75052038218017
Precinct13,111 w 19 st,-73.99519575606942,40.7410783816792
Precinct13,106 lexington ave,-73.98297894514232,40.74236636111531
Precinct13,37 w 17 st,-73.99402785380586,40.73890188548529
Precinct13,30 e 33 st,-73.98296399064633,40.746653909384975
Precinct13,873 bway,-73.99041601626989,40.73815572743031
Precinct13,57 w 28 st,-73.99008586390427,40.746067696200676
Precinct13,374 8 ave,-73.99563175374598,40.74876348776538
Precinct13,208 e 28 st,-73.98031648675513,40.74149632899531
Precinct13,204 e 23 st,-73.98273791942384,40.73835073404893
Precinct13,38 w 26 st,-73.9907506140249,40.744273451939186
Precinct13,330 e 15 st,-73.98336213459315,40.73232975298364
Precinct13,204 w 23 st,-73.99609223976013,40.74398052265874
Precinct13,60 gramercy park n,-73.98621802454109,40.738868366111745
Precinct13,160 e 27 st,-73.9817349320131,40.74136140536955
Precinct13,423 3 ave,-73.97984026440693,40.742791143967224
Precinct13,293 3 ave,-73.98306424838839,40.73838354515368
Precinct13,73 5 ave,-73.99263391044448,40.73666735284359
Precinct13,150 lexington ave,-73.98203686717257,40.743716479345764
Precinct13,215 lexington ave,-73.98011788641512,40.74541450661913
Precinct13,491 2 ave,-73.97910088434045,40.7409402509465
Precinct13,158 e 22 st,-73.9841927366744,40.73815719357471
Precinct13,67 lexington ave,-73.98336377003145,40.74094810115084
Precinct13,111 e 30 st,-73.9825079031635,40.74451553373614
Precinct13,55 w 19 st,-73.99378900735398,40.74032455941149
Precinct13,37 w 26 st,-73.99041353751493,40.744622598609105
Precinct13,115 e 27 st,-73.98366002999664,40.742585559989415
Precinct13,145 w 24 st,-73.99404143238658,40.74453734856506
Precinct13,116 e 30 st,-73.9824979371257,40.74403011647436
Precinct13,12 w 27 st,-73.98937052186407,40.74450253774902
Precinct13,74 irving pl,-73.98641810124543,40.73670112031685
Precinct13,365 3 ave,-73.98123067009426,40.740875607814964
Precinct13,519 2 ave,-73.978513483109,40.74166164139299
Precinct13,121 e 18 st,-73.98732085270771,40.736850456598255
Precinct13,290 3 ave,-73.98367672382041,40.73857979132971
Precinct13,145 w 28 st,-73.9924398644675,40.7470925995262
Precinct13,137 5 ave,-73.9904946751701,40.739710099917794
Precinct13,29 w 34 st,-73.98629318442765,40.749462809045156
Precinct13,214 w 17 st,-73.999168591949,40.740605708408374
Precinct13,134 e 22 st,-73.9847866505845,40.73840698901022
Precinct13,495 2 ave,-73.9790103436399,40.74106330182003
Precinct13,1 madison ave,-73.98689800206851,40.74086334673202
Precinct13,30 w 26 st,-73.99048663897048,40.74416261008434
Precinct13,254 park ave s,-73.98795429199109,40.73864327499362
Precinct13,210 e 23 st,-73.98260100051762,40.73829321540129
Precinct13,109 e 19 st,-73.98729396115658,40.737569606672956
Precinct13,126 5 ave,-73.9922294737458,40.73850538464005
Precinct13,137 w 25 st,-73.99342053422825,40.74508386334721
Precinct13,22 w 14 st,-73.99531953890849,40.736275504315934
Precinct13,250 8 ave,-73.99839508888947,40.74497872851732
Precinct13,24 w 23 st,-73.99076950987298,40.74174030275855
Precinct13,242 5 ave,-73.98779113812583,40.74456636059162
Precinct13,145 w 28 st,-73.9924398644675,40.7470925995262
Precinct13,120 w 28 st,-73.99174468003281,40.746312670546885
Precinct13,26 w 20 st,-73.9926790156274,40.74017458443188
Precinct13,72 irving pl,-73.98647408597428,40.73662343749148
Precinct13,305 2 ave,-73.98366970055041,40.73474392682069
Precinct13,329 e 14 st,-73.98353874285127,40.732070176612304
Precinct13,184 lexington ave,-73.98118391075845,40.74487288050993
Precinct13,129 5 ave,-73.99070474239568,40.7393350000124
Precinct13,207 e 14 st,-73.98633925925398,40.733250356003445
Precinct13,1 madison ave,-73.98689800206851,40.74086334673202
Precinct13,55 w 19 st,-73.99378900735398,40.74032455941149
Precinct13,22 e 22 st,-73.98841593027265,40.73994056665936
Precinct13,142 e 19 st,-73.98557367715392,40.73641582822418
Precinct13,151 w 26 st,-73.99327636102429,40.74583406419149
Precinct13,329 3 ave,-73.98211891179942,40.739691900166335
Precinct13,166 5 ave,-73.99063031815466,40.740727119394144
Precinct13,236 e 24 st,-73.98113857051678,40.73861082552221
Precinct13,227 w 17 st,-73.99943350097377,40.741109337877795
Precinct13,7 lexington ave,-73.98507079248724,40.73854728743747
Precinct13,26 w 23 st,-73.99085735932861,40.741777402961425
Precinct13,81 irving pl,-73.98672494126629,40.73729760144612
Precinct13,295 park ave s,-73.98622846791655,40.73977864718751
Precinct13,241 5 ave,-73.98724140000363,40.74421254504915
Precinct13,119 w 23 st,-73.9933343804401,40.743592085687986
Precinct13,250 w 30 st,-73.99472275343666,40.749186371158494
Precinct13,172 7 ave,-73.9971951421301,40.7425081937215
Precinct13,127 w 26 st,-73.99248874226656,40.74549808607715
Precinct13,40 w 23 st,-73.99125449086972,40.741751295741466
Precinct13,339 e 28 st,-73.97666772871102,40.74055576717885
Precinct13,158 w 15 st,-73.99880980828452,40.7388379188262
Precinct13,239 park ave s,-73.98767595537025,40.737842123487226
Precinct13,225 5 ave,-73.9875791461159,40.743587759470174
Precinct13,103 w 27 st,-73.99128616463943,40.74577793601161
Precinct13,75 lexington ave,-73.9832685681906,40.74116018396495
Precinct13,244 e 30 st,-73.97836768059702,40.742288006775745
Precinct13,4 e 28 st,-73.98676323796106,40.74421795832255
Precinct13,27 w 23 st,-73.99057753344712,40.742403561623945
Precinct13,130 w 24 st,-73.99391847276362,40.74399859730438
