precinct,address,lon,lat
Precinct01,123 washington st,-74.01371158,40.70916147
Precinct01,123 washington st,-74.01371158,40.70916147
Precinct01,67 liberty st,-74.00981919,40.70906725
Precinct01,59 liberty st,-74.00965773,40.70899031
Precinct01,59 liberty st,-74.00965773,40.70899031
Precinct01,59 liberty st,-74.00965773,40.70899031
Precinct01,59 liberty st,-74.00965773,40.70899031
Precinct01,90 trinity pl,-74.01246472,40.70897157
Precinct01,49 nassau st,-74.00924315,40.70895283
Precinct01,115 bway,-74.01147002,40.70893753
Precinct01,64 fulton st,-74.00534926,40.70873164
Precinct01,64 fulton st,-74.00534926,40.70873164
Precinct01,64 fulton st,-74.00534926,40.70873164
Precinct01,64 fulton st,-74.00534926,40.70873164
Precinct01,64 fulton st,-74.00534926,40.70873164
Precinct01,111 bway,-74.01163732,40.70871377
Precinct01,280 rector pl,-74.01685823,40.70866687
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,140 bway,-74.01011409,40.70865065
Precinct01,200 rector pl,-74.01639785,40.70847116
Precinct01,200 rector pl,-74.01639785,40.70847116
Precinct01,265 water st,-74.00134645,40.70839137
Precinct01,15 cliff st,-74.00563371,40.70837387
Precinct01,21 s e ave,-74.01811686,40.70831323
Precinct01,21 s e ave,-74.01811686,40.70831323
Precinct01,21 s e ave,-74.01811686,40.70831323
Precinct01,33 rector st,-74.01495269,40.70830816
Precinct01,49 fulton st,-74.00411611,40.70826639
Precinct01,49 fulton st,-74.00411611,40.70826639
Precinct01,49 fulton st,-74.00411611,40.70826639
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,120 bway,-74.01051816,40.70821939
Precinct01,90 william st,-74.00747292,40.70807913
Precinct01,90 washington st,-74.01484697,40.70807391
Precinct01,90 washington st,-74.01484697,40.70807391
Precinct01,251 water st,-74.00207698,40.70804336
Precinct01,160 s st,-74.00032895,40.70798995
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,100 bway,-74.0111179,40.7079672
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,2 s e ave,-74.01724336,40.70792322
Precinct01,40 fulton st,-74.00475057,40.70788237
Precinct01,40 fulton st,-74.00475057,40.70788237
Precinct01,40 fulton st,-74.00475057,40.70788237
Precinct01,40 fulton st,-74.00475057,40.70788237
Precinct01,40 fulton st,-74.00475057,40.70788237
Precinct01,24 peck slip,-74.00193756,40.70786875
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,28 liberty st,-74.0091235,40.70776986
Precinct01,18 pine st,-74.00973277,40.70772903
Precinct01,117 beekman st,-74.00339893,40.70772656
Precinct01,117 beekman st,-74.00339893,40.70772656
Precinct01,117 beekman st,-74.00339893,40.70772656
Precinct01,117 beekman st,-74.00339893,40.70772656
Precinct01,46 trinity pl,-74.01340308,40.7076677
Precinct01,46 trinity pl,-74.01340308,40.7076677
Precinct01,130 beekman st,-74.0028093,40.70762965
Precinct01,99 battery pl,-74.01659321,40.70762447
Precinct01,99 battery pl,-74.01659321,40.70762447
Precinct01,99 battery pl,-74.01659321,40.70762447
Precinct01,99 battery pl,-74.01659321,40.70762447
Precinct01,116 john st,-74.00589138,40.70746922
Precinct01,2 gold st,-74.00693106,40.70741168
Precinct01,2 gold st,-74.00693106,40.70741168
Precinct01,2 gold st,-74.00693106,40.70741168
Precinct01,2 gold st,-74.00693106,40.70741168
Precinct01,2 gold st,-74.00693106,40.70741168
Precinct01,40 peck slip,-74.00165555,40.70740662
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,10 liberty st,-74.00819129,40.70736432
Precinct01,70 battery pl,-74.01770238,40.70730152
Precinct01,70 battery pl,-74.01770238,40.70730152
Precinct01,70 battery pl,-74.01770238,40.70730152
Precinct01,115 s st,-74.00174397,40.70727458
Precinct01,133 john st,-74.00498754,40.70717529
Precinct01,133 john st,-74.00498754,40.70717529
Precinct01,211 front st,-74.00254169,40.70716924
Precinct01,61 bway,-74.01283498,40.70710479
Precinct01,61 bway,-74.01283498,40.70710479
Precinct01,62 william st,-74.00846979,40.70709788
Precinct01,62 william st,-74.00846979,40.70709788
Precinct01,70 battery pl,-74.01696177,40.70697595
Precinct01,70 battery pl,-74.01696177,40.70697595
Precinct01,199 water st,-74.00436975,40.70686176
Precinct01,160 water st,-74.00587581,40.70680573
Precinct01,160 water st,-74.00587581,40.70680573
Precinct01,52 william st,-74.00891548,40.70671162
Precinct01,52 william st,-74.00891548,40.70671162
Precinct01,45 bway,-74.01326548,40.70654361
Precinct01,52 bway,-74.01227279,40.70648528
Precinct01,52 bway,-74.01227279,40.70648528
Precinct01,21 w st,-74.01553263,40.7063833
Precinct01,175 water st,-74.00512865,40.70636166
Precinct01,175 water st,-74.00512865,40.70636166
Precinct01,175 water st,-74.00512865,40.70636166
Precinct01,175 water st,-74.00512865,40.70636166
Precinct01,175 water st,-74.00512865,40.70636166
Precinct01,39 bway,-74.0134281,40.70634434
Precinct01,39 bway,-74.0134281,40.70634434
Precinct01,60 wall st,-74.00850393,40.7062429
Precinct01,60 wall st,-74.00850393,40.7062429
Precinct01,60 wall st,-74.00850393,40.7062429
Precinct01,50 bway,-74.0124391,40.70623284
Precinct01,20 w st,-74.01560984,40.70618413
Precinct01,40 broad st,-74.01178664,40.70602141
Precinct01,42 bway,-74.01259362,40.70598918
Precinct01,165 front st,-74.00477648,40.70596993
Precinct01,72 wall st,-74.00790177,40.70596276
Precinct01,72 wall st,-74.00790177,40.70596276
Precinct01,72 wall st,-74.00790177,40.70596276
Precinct01,25 broad st,-74.0107656,40.70592113
Precinct01,25 broad st,-74.0107656,40.70592113
Precinct01,170 john st,-74.00427928,40.70590997
Precinct01,85 s st,-74.00443846,40.7058599
Precinct01,85 s st,-74.00443846,40.7058599
Precinct01,85 s st,-74.00443846,40.7058599
Precinct01,130 water st,-74.00724248,40.7057754
Precinct01,130 water st,-74.00724248,40.7057754
Precinct01,25 bway,-74.01399971,40.70576193
Precinct01,160 pearl st,-74.00747237,40.70572268
Precinct01,40 exchange pl,-74.01028602,40.70568763
Precinct01,63 wall st,-74.00877464,40.70562939
Precinct01,63 wall st,-74.00877464,40.70562939
Precinct01,63 wall st,-74.00877464,40.70562939
Precinct01,67 wall st,-74.00839714,40.70554663
Precinct01,20 exchange pl,-74.00956757,40.70546116
Precinct01,20 exchange pl,-74.00956757,40.70546116
Precinct01,100 wall st,-74.00675215,40.7052465
Precinct01,100 wall st,-74.00675215,40.7052465
Precinct01,82 beaver st,-74.00853109,40.70521609
Precinct01,76 beaver st,-74.00884949,40.70513317
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,129 front st,-74.00606584,40.7051015
Precinct01,75 wall st,-74.00811757,40.70504207
Precinct01,1 bway,-74.01445234,40.70495015
Precinct01,110 wall st,-74.00635178,40.70491098
Precinct01,110 wall st,-74.00635178,40.70491098
Precinct01,110 wall st,-74.00635178,40.70491098
Precinct01,110 wall st,-74.00635178,40.70491098
Precinct01,44 beaver st,-74.01078121,40.70490471
Precinct01,44 beaver st,-74.01078121,40.70490471
Precinct01,20 beaver st,-74.01228887,40.70482074
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,126 pearl st,-74.00859459,40.70480844
Precinct01,9 s william st,-74.01026873,40.70458134
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,80 broad st,-74.0118496,40.70431143
Precinct01,111 wall st,-74.00699584,40.7042661
Precinct01,111 wall st,-74.00699584,40.7042661
Precinct01,111 wall st,-74.00699584,40.7042661
Precinct01,111 wall st,-74.00699584,40.7042661
Precinct01,77 water st,-74.0081967,40.70422791
Precinct01,88 broad st,-74.01186204,40.70410677
Precinct01,77 pearl st,-74.01049218,40.70404356
Precinct01,85 broad st,-74.01105206,40.70399261
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,1 whitehall st,-74.01275643,40.70380882
Precinct01,77 front st,-74.00769035,40.70380867
Precinct01,90 broad st,-74.01194943,40.7038069
Precinct01,80 pearl st,-74.01007381,40.70377556
Precinct01,76 pearl st,-74.01033511,40.70370913
Precinct01,42 water st,-74.01017606,40.70355946
Precinct01,60 pearl st,-74.01108678,40.70344237
Precinct01,60 pearl st,-74.01108678,40.70344237
Precinct01,60 pearl st,-74.01108678,40.70344237
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,33 whitehall st,-74.01267998,40.70338532
Precinct01,30 water st,-74.01101932,40.70328957
Precinct01,105 broad st,-74.01135007,40.7031724
Precinct01,105 broad st,-74.01135007,40.7031724
Precinct01,32 pearl st,-74.01229842,40.70312135
Precinct01,125 broad st,-74.01060556,40.70226757
Precinct01,125 broad st,-74.01060556,40.70226757
Precinct01,125 broad st,-74.01060556,40.70226757
Precinct01,1 s st,-74.01438465,40.70094117
Precinct01,10 s st,-74.01177681,40.70089626
Precinct05,122 e 13 st,-73.9888902,40.7328607
Precinct05,180 varick st,-74.0051346,40.72748454
Precinct05,322 e 6 st,-73.98753625,40.72673872
Precinct05,141 wooster st,-73.99986591,40.726027
Precinct05,140 crosby st,-73.99631395,40.72508604
Precinct05,589 bway,-73.99768964,40.72505532
Precinct05,579 bway,-73.99787081,40.72484672
Precinct05,114 greene st,-73.99926606,40.72471245
Precinct05,584 bway,-73.99689307,40.72459781
Precinct05,584 bway,-73.99689307,40.72459781
Precinct05,47 e houston st,-73.99478441,40.72459397
Precinct05,288 mulberry st,-73.99493466,40.72452752
Precinct05,580 bway,-73.99703165,40.72443466
Precinct05,284 mulberry st,-73.99490551,40.7244319
Precinct05,280 mulberry st,-73.99495555,40.72432775
Precinct05,565 bway,-73.99814386,40.72425817
Precinct05,278 mulberry st,-73.99499257,40.72425071
Precinct05,280 mott st,-73.99416617,40.72416802
Precinct05,278 mott st,-73.99418487,40.72409755
Precinct05,285 lafayette st,-73.99572036,40.72406601
Precinct05,285 lafayette st,-73.99572036,40.72406601
Precinct05,285 lafayette st,-73.99572036,40.72406601
Precinct05,274 mott st,-73.99422942,40.72401329
Precinct05,281 lafayette st,-73.9959821,40.72393004
Precinct05,281 lafayette st,-73.9959821,40.72393004
Precinct05,281 lafayette st,-73.9959821,40.72393004
Precinct05,280 bowery,-73.99306867,40.72391468
Precinct05,260 elizabe st,-73.993443,40.72384037
Precinct05,547 bway,-73.99876616,40.72378054
Precinct05,261 mulberry st,-73.99574289,40.72373651
Precinct05,254 elizabe st,-73.99350915,40.72370031
Precinct05,68 prince st,-73.9968746,40.7236917
Precinct05,68 prince st,-73.9968746,40.7236917
Precinct05,558 bway,-73.99760014,40.72367464
Precinct05,49 prince st,-73.99585885,40.72361917
Precinct05,552 bway,-73.99777424,40.72360282
Precinct05,256 mott st,-73.99442433,40.72353994
Precinct05,245 elizabe st,-73.99411461,40.72342922
Precinct05,542 bway,-73.99816842,40.72334263
Precinct05,242 elizabe st,-73.99365302,40.72330407
Precinct05,261 bowery,-73.99251168,40.72327597
Precinct05,91 crosby st,-73.99712534,40.7232344
Precinct05,259 bowery,-73.99253684,40.72321365
Precinct05,255 bowery,-73.99258614,40.72308555
Precinct05,530 bway,-73.99834479,40.72307287
Precinct05,530 bway,-73.99834479,40.72307287
Precinct05,248 mulberry st,-73.99566754,40.72302725
Precinct05,215 chrystie st,-73.9919817,40.72302481
Precinct05,79 crosby st,-73.9973959,40.72299281
Precinct05,243 mulberry st,-73.9961444,40.7229571
Precinct05,489 broome st,-74.00273102,40.72293899
Precinct05,246 bowery,-73.99344483,40.72289305
Precinct05,242 lafayette st,-73.99715167,40.72287095
Precinct05,208 forsy st,-73.99025808,40.72282516
Precinct05,157 e houston st,-73.9892059,40.72281223
Precinct05,75 spring st,-73.99767998,40.722778
Precinct05,26 prince st,-73.99472584,40.72271748
Precinct05,24 prince st,-73.99464655,40.72269381
Precinct05,24 prince st,-73.99464655,40.72269381
Precinct05,236 mulberry st,-73.9957215,40.72264753
Precinct05,232 mulberry st,-73.9957732,40.72251428
Precinct05,230 mulberry st,-73.99579827,40.72244961
Precinct05,514 bway,-73.99860127,40.72243853
Precinct05,514 bway,-73.99860127,40.72243853
Precinct05,223 mulberry st,-73.99630813,40.72241707
Precinct05,2 prince st,-73.99365988,40.72238732
Precinct05,2 prince st,-73.99365988,40.72238732
Precinct05,55 spring st,-73.99662289,40.72234701
Precinct05,55 spring st,-73.99662289,40.72234701
Precinct05,51 greene st,-74.001916,40.72233768
Precinct05,203 chrystie st,-73.99199188,40.72231942
Precinct05,56 crosby st,-73.99878542,40.72231841
Precinct05,56 crosby st,-73.99878542,40.72231841
Precinct05,56 crosby st,-73.99878542,40.72231841
Precinct05,226 bowery,-73.99368511,40.72226256
Precinct05,226 bowery,-73.99368511,40.72226256
Precinct05,226 bowery,-73.99368511,40.72226256
Precinct05,226 bowery,-73.99368511,40.72226256
Precinct05,226 lafayette st,-73.99745664,40.72225269
Precinct05,215 mulberry st,-73.99640457,40.72217244
Precinct05,195 chrystie st,-73.99233148,40.72215963
Precinct05,41 spring st,-73.99591101,40.72215165
Precinct05,41 spring st,-73.99591101,40.72215165
Precinct05,222 bowery,-73.99373362,40.72212958
Precinct05,225 lafayette st,-73.99695698,40.72200354
Precinct05,225 lafayette st,-73.99695698,40.72200354
Precinct05,41 spring st,-73.99596877,40.72199573
Precinct05,202 elizabe st,-73.99418138,40.72195314
Precinct05,52 spring st,-73.99663057,40.72186489
Precinct05,52 spring st,-73.99663057,40.72186489
Precinct05,50 spring st,-73.99654354,40.72183798
Precinct05,29 spring st,-73.99551736,40.72182587
Precinct05,31 spring st,-73.99557314,40.72182551
Precinct05,187 chrystie st,-73.9923083,40.72182252
Precinct05,212 lafayette st,-73.99793408,40.72181906
Precinct05,48 spring st,-73.99645515,40.72181092
Precinct05,45 crosby st,-73.9984215,40.72176909
Precinct05,219 bowery,-73.99308216,40.72175652
Precinct05,219 bowery,-73.99308216,40.72175652
Precinct05,183 chrystie st,-73.99235381,40.72172603
Precinct05,4 rivington st,-73.99288931,40.72165849
Precinct05,181 chrystie st,-73.99239938,40.721628
Precinct05,8 rivington st,-73.99271235,40.72158244
Precinct05,190 elizabe st,-73.99432572,40.7215741
Precinct05,190 elizabe st,-73.99432572,40.7215741
Precinct05,204 bowery,-73.99394891,40.72155451
Precinct05,32 spring st,-73.99573666,40.72151491
Precinct05,202 bowery,-73.99396893,40.72150117
Precinct05,174 forsy st,-73.99093844,40.72149132
Precinct05,203 mott st,-73.99564813,40.72148173
Precinct05,473 bway,-74.00073429,40.72146211
Precinct05,195 mulberry st,-73.99673878,40.72142334
Precinct05,209 bowery,-73.9931721,40.72132379
Precinct05,196 bowery,-73.99404349,40.72130261
Precinct05,199 mott st,-73.99588235,40.72125643
Precinct05,207 bowery,-73.99327795,40.72123208
Precinct05,7 rivington st,-73.99287378,40.72121979
Precinct05,20 spring st,-73.9951355,40.7212165
Precinct05,20 spring st,-73.9951355,40.7212165
Precinct05,476 bway,-73.99983753,40.72119919
Precinct05,200 mott st,-73.99537129,40.72119013
Precinct05,14 spring st,-73.99490368,40.72114759
Precinct05,161 allen st,-73.98981754,40.72114629
Precinct05,15 rivington st,-73.99261632,40.72114302
Precinct05,40 rivington st,-73.99107791,40.72111585
Precinct05,199 bowery,-73.99325997,40.72103851
Precinct05,25 mercer st,-74.00202626,40.72094665
Precinct05,184 mulberry st,-73.99640636,40.72093894
Precinct05,151 allen st,-73.98993787,40.7209113
Precinct05,54 rivington st,-73.99042335,40.72088917
Precinct05,54 rivington st,-73.99042335,40.72088917
Precinct05,186 bowery,-73.99421261,40.72088777
Precinct05,197 bowery,-73.99332113,40.7208725
Precinct05,56 rivington st,-73.9903442,40.72086534
Precinct05,184 bowery,-73.99423652,40.72082199
Precinct05,184 bowery,-73.99423652,40.72082199
Precinct05,462 bway,-74.00009029,40.72080748
Precinct05,180 mulberry st,-73.99646049,40.72077335
Precinct05,180 bowery,-73.99427653,40.7207243
Precinct05,180 bowery,-73.99427653,40.7207243
Precinct05,179 mott st,-73.99604271,40.72060978
Precinct05,176 lafayette st,-73.99898848,40.72057358
Precinct05,180 mott st,-73.9956262,40.72054686
Precinct05,134 gra st,-73.99945755,40.72054423
Precinct05,149 elizabe st,-73.99531158,40.72042951
Precinct05,125 gra st,-74.00031727,40.7204104
Precinct05,152 elizabe st,-73.99479052,40.72038935
Precinct05,385 broome st,-73.99680615,40.72024463
Precinct05,154 gra st,-73.99865206,40.72024071
Precinct05,446 bway,-74.00073838,40.72023615
Precinct05,317 canal st,-74.00262468,40.72023013
Precinct05,8 centre market pl,-73.99745235,40.7201888
Precinct05,8 centre market pl,-73.99745235,40.7201888
Precinct05,8 centre market pl,-73.99745235,40.7201888
Precinct05,354 broome st,-73.99489077,40.72009796
Precinct05,373 broome st,-73.99625759,40.72006673
Precinct05,129 allen st,-73.99037411,40.72006069
Precinct05,375 broome st,-73.99640614,40.72005301
Precinct05,375 broome st,-73.99640614,40.72005301
Precinct05,13 crosby st,-73.9999444,40.71997891
Precinct05,167 mott st,-73.99643743,40.71984644
Precinct05,163 mulberry st,-73.99740194,40.7197954
Precinct05,150 bowery,-73.99462285,40.71979384
Precinct05,150 bowery,-73.99462285,40.71979384
Precinct05,428 bway,-74.00121518,40.71964799
Precinct05,217 centre st,-73.99906424,40.71959264
Precinct05,157 bowery,-73.99404158,40.71950027
Precinct05,160 franklin st,-74.00819367,40.71945226
Precinct05,196 gra st,-73.99679853,40.7194014
Precinct05,277 canal st,-74.00142192,40.71939142
Precinct05,198 gra st,-73.99667614,40.71936112
Precinct05,273 canal st,-74.00100133,40.71932971
Precinct05,124 forsy st,-73.99205773,40.71931005
Precinct05,90 delancey st,-73.98929234,40.71920909
Precinct05,118 elizabe st,-73.99527585,40.71914917
Precinct05,212 gra st,-73.99604161,40.71914491
Precinct05,269 canal st,-74.00098361,40.71913801
Precinct05,135 eldridge st,-73.99176013,40.71911396
Precinct05,136 bowery,-73.99490917,40.71909513
Precinct05,210 centre st,-73.99873651,40.71901572
Precinct05,197 gra st,-73.99693376,40.71898636
Precinct05,136 eldridge st,-73.99130381,40.7189345
Precinct05,129 lafayette st,-73.99978767,40.71891959
Precinct05,129 lafayette st,-73.99978767,40.71891959
Precinct05,300 broome st,-73.99211288,40.71890645
Precinct05,130 bowery,-73.99524678,40.71889639
Precinct05,130 bowery,-73.99524678,40.71889639
Precinct05,408 bway,-74.00181264,40.71878708
Precinct05,142 mulberry st,-73.99728159,40.71876169
Precinct05,93 allen st,-73.99106864,40.71870874
Precinct05,402 bway,-74.0021246,40.71865712
Precinct05,402 bway,-74.0021246,40.71865712
Precinct05,108 forsy st,-73.99255626,40.71862759
Precinct05,223 gra st,-73.99565204,40.71858379
Precinct05,299 broome st,-73.99223219,40.7185292
Precinct05,295 broome st,-73.99212248,40.7184959
Precinct05,106 forsy st,-73.99253861,40.71845109
Precinct05,202 hester st,-73.99903548,40.71839816
Precinct05,394 bway,-74.00227326,40.71829446
Precinct05,392 bway,-74.00232807,40.71822969
Precinct05,123 baxter st,-73.99868091,40.71815196
Precinct05,123 baxter st,-73.99868091,40.71815196
Precinct05,105 eldridge st,-73.99227707,40.71811188
Precinct05,86 elizabe st,-73.99574593,40.7181081
Precinct05,388 bway,-74.00243793,40.71809986
Precinct05,122 mott st,-73.99644201,40.7180759
Precinct05,118 baxter st,-73.99927176,40.71805629
Precinct05,83 walker st,-74.00167342,40.71800447
Precinct05,83 walker st,-74.00167342,40.71800447
Precinct05,173 hester st,-73.99685183,40.7179995
Precinct05,280 gra st,-73.99249568,40.71797345
Precinct05,87 walker st,-74.00151828,40.71794379
Precinct05,106 eldridge st,-73.99182042,40.71793427
Precinct05,109 lafayette st,-74.0005942,40.71792623
Precinct05,89 walker st,-74.00143493,40.71792049
Precinct05,167 hester st,-73.99656837,40.71790142
Precinct05,121 mulberry st,-73.99838576,40.71790119
Precinct05,165 hester st,-73.99649006,40.71787399
Precinct05,165 hester st,-73.99649006,40.71787399
Precinct05,253 church st,-74.0053228,40.71786401
Precinct05,290 gra st,-73.99200128,40.71782204
Precinct05,115 mott st,-73.99748871,40.7177394
Precinct05,115 mott st,-73.99748871,40.7177394
Precinct05,115 mulberry st,-73.99850203,40.71771382
Precinct05,115 mulberry st,-73.99850203,40.71771382
Precinct05,101 lafayette st,-74.00088679,40.71771111
Precinct05,101 lafayette st,-74.00088679,40.71771111
Precinct05,234 canal st,-73.99994952,40.71768781
Precinct05,113 mott st,-73.99752698,40.71767777
Precinct05,113 mott st,-73.99752698,40.71767777
Precinct05,277 gra st,-73.99279933,40.71763278
Precinct05,90 white st,-74.00174909,40.71762303
Precinct05,87 chrystie st,-73.99447072,40.71760244
Precinct05,105 bowery,-73.99489055,40.71759028
Precinct05,158 hester st,-73.99695326,40.71756503
Precinct05,86 forsy st,-73.99297518,40.71753603
Precinct05,86 forsy st,-73.99297518,40.71753603
Precinct05,103 bowery,-73.99492402,40.7175266
Precinct05,103 bowery,-73.99492402,40.7175266
Precinct05,112 mulberry st,-73.99805767,40.71748334
Precinct05,209 canal st,-73.99883057,40.71747588
Precinct05,110 mulberry st,-73.9980968,40.71742029
Precinct05,102 mott st,-73.99714725,40.71735749
Precinct05,79 chrystie st,-73.99457129,40.71734506
Precinct05,125 walker st,-73.99992834,40.71732168
Precinct05,125 walker st,-73.99992834,40.71732168
Precinct05,87 lafayette st,-74.00114836,40.71731105
Precinct05,77 chrystie st,-73.99459631,40.71727875
Precinct05,90 eldridge st,-73.99215696,40.71727754
Precinct05,140 hester st,-73.99582806,40.71727093
Precinct05,75 chrystie st,-73.99468331,40.71719072
Precinct05,195 canal st,-73.9981462,40.71717155
Precinct05,50 franklin st,-74.00247652,40.71716571
Precinct05,86 eldridge st,-73.99222249,40.71714839
Precinct05,86 eldridge st,-73.99222249,40.71714839
Precinct05,74 forsy st,-73.99316939,40.71713975
Precinct05,358 bway,-74.00318643,40.71704052
Precinct05,80 bowery,-73.99600151,40.71702676
Precinct05,91 mulberry st,-73.99904045,40.71684374
Precinct05,91 mulberry st,-73.99904045,40.71684374
Precinct05,91 mulberry st,-73.99904045,40.71684374
Precinct05,89 mulberry st,-73.99907978,40.71678006
Precinct05,89 mulberry st,-73.99907978,40.71678006
Precinct05,69 eldridge st,-73.99290063,40.71676101
Precinct05,198 canal st,-73.99841133,40.71674488
Precinct05,83 mott st,-73.99807945,40.71670407
Precinct05,83 baxter st,-73.9995923,40.71662009
Precinct05,88 mulberry st,-73.99859424,40.71661391
Precinct05,88 mulberry st,-73.99859424,40.71661391
Precinct05,83 mulberry st,-73.99921451,40.71656185
Precinct05,77 mott st,-73.99828721,40.71648731
Precinct05,79 mulberry st,-73.99927212,40.71646856
Precinct05,174 canal st,-73.99760566,40.71646195
Precinct05,75 mulberry st,-73.99934891,40.71634418
Precinct05,75 mulberry st,-73.99934891,40.71634418
Precinct05,74 mott st,-73.99778455,40.71632971
Precinct05,73 mulberry st,-73.99938683,40.71628278
Precinct05,76 mulberry st,-73.99882633,40.71623952
Precinct05,86 hester st,-73.99242835,40.71618988
Precinct05,63 mott st,-73.99848804,40.71612148
Precinct05,63 mott st,-73.99848804,40.71612148
Precinct05,66 mott st,-73.99793775,40.71608205
Precinct05,50 eldridge st,-73.99279784,40.71602051
Precinct05,50 eldridge st,-73.99279784,40.71602051
Precinct05,78 baya st,-73.99869198,40.71584807
Precinct05,46 bowery,-73.99695826,40.71580419
Precinct05,39 eldridge st,-73.99349319,40.71571539
Precinct05,10 elizabe st,-73.99724708,40.71570545
Precinct05,81 baya st,-73.99887261,40.71557954
Precinct05,58 mulberry st,-73.99927905,40.71541355
Precinct05,58 mulberry st,-73.99927905,40.71541355
Precinct05,46 mott st,-73.99850717,40.715303
Precinct05,46 mott st,-73.99850717,40.715303
Precinct05,43 mott st,-73.99899643,40.71523758
Precinct05,42 mott st,-73.99860757,40.71522214
Precinct05,27 forsy st,-73.99421031,40.71511223
Precinct05,80 centre st,-74.00118591,40.71509784
Precinct05,33 mott st,-73.99911006,40.71499382
Precinct05,20 bowery,-73.99738189,40.71479486
Precinct05,3 allen st,-73.99313222,40.71468509
Precinct05,125 barclay st,-74.01295147,40.71457505
Precinct05,26 mott st,-73.99855003,40.71457129
Precinct05,26 mott st,-73.99855003,40.71457129
Precinct05,30 mulberry st,-73.99937881,40.71453924
Precinct05,12 bowery,-73.99759877,40.71446407
Precinct05,10 bowery,-73.99762315,40.71442343
Precinct05,16 mott st,-73.99849037,40.71425502
Precinct05,15 mott st,-73.99900227,40.7141909
Precinct05,83 division st,-73.99360576,40.71415737
Precinct05,3 pike st,-73.99229829,40.71412094
Precinct05,2 pike st,-73.99323376,40.71408952
Precinct05,217 e bway,-73.98737604,40.71406029
Precinct05,11 mott st,-73.99899048,40.7140315
